question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
201,"Delivery times vary significantly by city. How would you identify if it's a partner, process, or market issue?",🟢,P1,Metric Drop Diagnosis,"Clarify Metric → Segment → Hypothesize → Data Check → Action","Delivery time variance; root cause analysis"
202,"Describe a challenging project you worked on and what made it difficult.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Project case study; behavioral question"
203,"Describe a complex technical problem you solved in a simple way.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Problem-solving case study; technical communication"
204,"Describe a data project you worked on. What were some of the challenges you faced?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Data project case study; behavioral question"
205,"Describe a program you led from start to finish, including challenges, conflict resolution, and its overall impact.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Program leadership; behavioral question"
206,"Describe a SaaS pricing and packaging strategy project you managed, detailing the objectives, challenges, methodology, data and tools used, and outcomes.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Pricing strategy case study; behavioral question"
207,"Describe a situation where using an A/B test would be appropriate.",🟢,P8,Experiment Design,"Hypothesis → Metric → Design → Run → Validate → Decide","A/B testing scenario; behavioral question"
208,"Describe a situation where you encountered a problem that no one was willing to investigate because it was considered outside their scope.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Influence without authority; behavioral question"
209,"Describe a situation where you had to influence without authority.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Influence without authority; behavioral question"
210,"Describe a situation where you helped a customer make a decision.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Customer influence; behavioral question"
211,"Describe a situation where you implemented an idea despite facing resistance.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Overcoming resistance; behavioral question"
212,"Describe a situation where you learned something from media and successfully applied it to your work.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Learning and application; behavioral question"
