question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
501,"Design a system that calculates the Peak-Period Price (surge pricing), given that it is calculated based on the number of opened apps (users) in some area divided by the number of drivers in the sa...",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; surge pricing algorithm"
502,"Design a system that filters waste by detecting paper and putting it in the correct bin.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; waste sorting"
503,"Design a system that ingests book reviews from Amazon.com and provides book recommendations on your website.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; recommendation system"
504,"Design a system that offers discounts to customers.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; discount system"
505,"Design a system that recommends the next Confluence pages a user should view.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; recommendation system"
506,"Design a system to communicate with a bank.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; banking integration"
507,"Design a system to deny services to requests from banned IPs, as per information provided by security.gov.x.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; security filtering"
508,"Design a system to detect bot players.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; bot detection"
509,"Design a system to ingest large amounts of JSON data from multiple S3 buckets",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; data ingestion"
510,"Design a system to log messages in order",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; logging system"
511,"Design a system to map IP address ranges to geographic region labels.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; geolocation"
512,"Design a system to schedule jobs in a distributed environment.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; job scheduling"
513,"Design a system to store multiple images in a single file.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; file storage"
514,"Design a system to track reviews abuse on Amazon.com.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; abuse detection"
515,"Design a system to upgrade hundreds of thousands of machines on the Moon.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; remote deployment"
516,"Design a tablet for a restaurant.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; restaurant tablet"
517,"Design a task management app for personal use.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; task management"
518,"Design a task management system with tasks broken into sub-tasks.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; task management"
519,"Design a task scheduler in Python.",🔴,N/A,N/A,N/A,"Algorithm implementation; coding question"
520,"Design a technical system that replaces faulty parts in a data center.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; data center maintenance"
521,"Design a teleportation device for the year 2050.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; futuristic concept"
522,"Design a Tic Tac Toe game that allows remote play.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; game system"
523,"Design a Time Machine for TuSimple.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; time machine concept"
524,"Design a time machine.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; time machine concept"
525,"Design a touchscreen table for a restaurant.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; restaurant interface"
526,"Design a travel app experience for Meta.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; travel app"
