question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
2601,"Why do you want to work at Pinterest?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2602,"Why do you want to work at Rivian?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2603,"Why do you want to work at Salesforce?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2604,"Why do you want to work at Shure?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2605,"Why do you want to work at Sierra AI?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2606,"Why do you want to work at Stripe?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2607,"Why do you want to work at TikTok?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2608,"Why do you want to work at Tinder?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2609,"Why do you want to work at Twilio?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2610,"Why do you want to work at Twitch?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2611,"Why do you want to work at Twitter?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2612,"Why do you want to work at Visa?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2613,"Why do you want to work at Walmart Labs?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2614,"Why do you want to work for AstraZeneca?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2615,"Why does Google Maps exist? What are its opportunities and threats?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product strategy; product design"
2616,"Why has Google Maps been so successful and what would you build next on this platform?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product strategy; product design"
2617,"Why is a deep neural network better than a shallow neural network?",🔴,N/A,N/A,N/A,"ML theory; technical question"
2618,"Why is Android strategic for Google?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Business strategy; business analysis"
2619,"Why is Gmail search slower than Google search?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Performance metric; metric analysis"
2620,"Why is Google well positioned for emerging markets?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Business strategy; business analysis"
2621,"Why is it important for users to complete their LinkedIn profile? Discuss both user and enterprise perspectives.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product strategy; product design"
2622,"Why might Venmo be seeing a decrease in users adding their bank accounts?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","User behavior drop; metric analysis"
2623,"Why should Meta build Facebook Events, and what metrics would you use to measure success?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product strategy; metrics definition"
2624,"Why should Meta invest in noise-cancelling headphones, and what goals would you set for this product?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product strategy; product design"
2625,"Why should we hire you?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Self-presentation; behavioral question"
2626,"Why use a message queue?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; conceptual question"
2627,"Why work at Atlassian?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2628,"Why work at PayPal?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2629,"Why work at Slack?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2630,"With one engineer and one week, how would you prioritize competing demands from multiple enterprise customers?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Resource constraint; prioritization"
2631,"Within the Blockchain Industry, where do you think Stablecoins have the most potential?",🟡,L8,Market Analysis,"Competitors → Differentiation → Market Conditions → Strategy","Market analysis; business analysis"
2632,"Would it be beneficial for Google to charge Gmail users?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Pricing strategy; tradeoff analysis"
2633,"Would you do things based on your values or for profitability?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Values vs profit; tradeoff analysis"
2634,"Would you like to apply design thinking in your future role?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Design thinking; behavioral question"
2635,"Would you port Facebook rooms to Instagram?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product strategy; product design"
2636,"Write a function that converts stack samples into a trace, given example inputs and outputs, in a Google Colab environment.",🔴,N/A,N/A,N/A,"Coding question; implementation required"
2637,"Write a function that takes an array of integers and checks for duplicate values in any contiguous window of size N.",🔴,N/A,N/A,N/A,"Algorithm question; implementation required"
2638,"Write a function to balance parentheses in a given string by removing the fewest characters possible. Ensure that each opening parenthesis has a corresponding closing parenthesis and each pair is p...",🔴,N/A,N/A,N/A,"Algorithm question; implementation required"
2639,"Write a function to check whether a string contains a substring.",🔴,N/A,N/A,N/A,"Coding question; implementation required"
2640,"Write a function to do Excel-style operations.",🔴,N/A,N/A,N/A,"Coding question; implementation required"
2641,"Write a function to print 1 to n without using a loop.",🔴,N/A,N/A,N/A,"Algorithm question; implementation required"
2642,"Write a function to return all prime numbers up to a given number n.",🔴,N/A,N/A,N/A,"Algorithm question; implementation required"
2643,"Write a program that scans the file system to identify and report duplicate files, handling real files, extensions, and file reading operations.",🔴,N/A,N/A,N/A,"Coding question; implementation required"
2644,"Write a program to count the frequency of each character in a given text file.",🔴,N/A,N/A,N/A,"Coding question; implementation required"
2645,"Write a query to find all dates where the stadium had three or more consecutive days with attendance of 100 or more people.",🟡,L13,SQL Reasoning,"Conceptual Join → Aggregation Logic → Filter Logic → Output","SQL query; conceptual reasoning"
2646,"Write a query to find the top 3 unique salaries in each department and list all employees who have those salaries.",🟡,L13,SQL Reasoning,"Conceptual Join → Aggregation Logic → Filter Logic → Output","SQL query; conceptual reasoning"
2647,"Write a SQL query to identify the least efficient driver in terms of deliveries per time spent driving in the last two months using the given dataset.",🟡,L13,SQL Reasoning,"Conceptual Join → Aggregation Logic → Filter Logic → Output","SQL query; conceptual reasoning"
2648,"Write a SQL query to sum the number of rides and deliveries completed for each zip code using the given dataset.",🟡,L13,SQL Reasoning,"Conceptual Join → Aggregation Logic → Filter Logic → Output","SQL query; conceptual reasoning"
2649,"Write functions to serialize and deserialize a list of strings.",🔴,N/A,N/A,N/A,"Coding question; implementation required"
2650,"Write SQL code to publish the Fibonacci series.",🔴,N/A,N/A,N/A,"Algorithm question; Fibonacci is algorithmic"
2651,"You are a Gmail PM and discover that traffic has dropped 10% on a Monday morning. What do you do?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Traffic drop; metric analysis"
2652,"You are a Google PM in charge of the next Android keynote product announcement in 3 years. What would you build?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
2653,"You are a grocery store owner/manager. How do you determine how many self-checkout machines you need?",🟡,L2,Scale & Capacity,"Current Load → 10× Projection → Bottlenecks → Mitigation","Capacity planning; scale analysis"
2654,"You are a Meta PM. Your team is tasked with ensuring no bad ads are displayed on any Meta application. What goals would you set? How would you measure success?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Ad quality; metrics definition"
2655,"You are a PM at Amazon and want to increase the NPS. What would you do?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","NPS improvement; metric analysis"
2656,"You are a PM at Amazon deciding on entering the smartphone market. How would you proceed to make a decision before the senior management meeting?",🟢,P9,Decision Under Uncertainty,"Clarify Assumptions → Identify Risks → Validation Plan → Decide","Market entry; decision making"
2657,"You are a PM at Cisco facing supply chain issues. Role play a conversation with your client on how to address this.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Supply chain; stakeholder management"
2658,"You are a PM at Intuit. Increase the adoption rate for quickbooks.",🟢,P3,Funnel Analysis,"Define Funnel → Drop-off → Diagnose Friction → Test Fix","Adoption rate; funnel analysis"
2659,"You are a PM at Netflix, design a podcast for Netflix.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
2660,"You are a PM at Swiggy. What would you build for health conscious users?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
2661,"You are a PM at Uber. Which market should Uber expand into next?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Market expansion; product strategy"
2662,"You are a PM for a grocery delivery app and need to launch the first version of the app in 3 months. How would you approach this go-to-market strategy?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Go-to-market; product launch"
2663,"You are a product manager at Facebook working on the news feed. Design a system to determine if Facebook should display an ad or a friend recommendation after every 20 posts in the feed for the users.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; conceptual question"
2664,"You are a startup with the technology that translates speech/text to animal language. How do you take this to market?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Go-to-market; product strategy"
2665,"You are an editor managing a voice-dubbing project currently tracked in Excel. Design a new interface to review progress, manage feedback, and collaborate with voice actors.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
2666,"You are at a well-funded startup. Design a solution to solve the problem of parking.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
2667,"You are designing an A/B test on Bing. When would you run a user-tied flight versus an untied flight, and what are the benefits and drawbacks of each?",🟢,P8,Experimentation,"Hypothesis → Metric → Design → Run → Validate → Decide","A/B testing; experimentation"
2668,"You are given m*n matrix, find if any row, column or diagonal has all boolean = True. Find for diagonals and anti diagonals at 45 degrees",🔴,N/A,N/A,N/A,"Algorithm question; implementation required"
2669,"You are helping Netflix introduce an ACH payment method in the United States. What test would you conduct to help them determine whether ACH should be generally available?",🟢,P8,Experimentation,"Hypothesis → Metric → Design → Run → Validate → Decide","Payment testing; experimentation"
2670,"You are in charge of building a national park system in a newly formed country; how would you measure success?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Success metrics; metrics definition"
2671,"You are in charge of the purchase experience at Back Market. A colleague tells you a lot of users try to buy large quantities of products from sellers. He thinks we need to build a checkout funnel ...",🟢,P3,Funnel Analysis,"Define Funnel → Drop-off → Diagnose Friction → Test Fix","Checkout funnel; funnel analysis"
2672,"You are launching a strategic app. One month out, internal feedback suggests it isn't ready, with below target metrics including CSAT. What do you do?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Launch readiness; operational excellence"
2673,"You are launching an autonomous vehicle service in Austin. Estimate market size, demand, and optimal fleet size, plan for peak and off-peak periods, and explore business strategy options such as op...",🟡,L8,Market Analysis,"Competitors → Differentiation → Market Conditions → Strategy","Market sizing; market analysis"
2674,"You are PM for Instagram. How would you decide on investing in a verification badge?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Investment decision; prioritization"
2675,"You are PM in Meta, What is the goal for Facebook Pay in next 6months or 1 years? How would you think about tacking?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Goal setting; metrics definition"
2676,"You are responsible for pricing at physical Walmart stores. How would you increase revenue by decreasing prices?",🟡,L9,Financial Sensitivity,"Levers (Price, Volume, Churn) → Impact → Prioritize","Pricing strategy; financial analysis"
2677,"You are tasked to launch a RFI (Request for Information) Tool. How would you plan to develop and launch this product?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Product launch; operational excellence"
2678,"You are the lead for recommending notifications to an existing news app. Describe how the product works, the technologies used, how the system decides what notifications to send, and how you would ...",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; conceptual question"
2679,"You are the PM for a new product launch, but internal stakeholders won't have their component ready for the next six months. How would you proceed with the launch?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Stakeholder management; launch planning"
2680,"You are the PM for the payments team at Booking.com. How would you introduce cryptocurrency as a new payment method?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Payment feature; product design"
2681,"You are the PM of Messenger and notice a significant drop in DAU. How would you investigate the cause?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","DAU drop; metric analysis"
2682,"You are working for a retail company that wants to improve user engagement on a telemedicine platform by leveraging their retail data. What is your approach?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Engagement improvement; product design"
2683,"You are working for a startup to build a product for volunteering.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
2684,"You are working on a project remotely without meeting team members. What steps would you take to ensure smooth operations?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Remote work; operational excellence"
2685,"You have 12 months to deliver a project. After 6 months, you realize during a meeting that another team is working on the same project. What would you do?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Project conflict; stakeholder management"
2686,"You have 3 years to make X the best in the world. What strategy would you implement?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product strategy; product design"
2687,"You have a dataset comprising 1,000 avatar images and 100,000 user descriptions with associated avatar images. Create a model that recommends an image from a new set of 100,000 images for a user de...",🔴,N/A,N/A,N/A,"ML model creation; implementation required"
2688,"You have a new capability that's extremely powerful but potentially risky, how do you decide whether or not to ship it?",🟡,L11,Risk Mitigation,"Enumerate Risks → Blast Radius → Mitigations → Monitor","Risk assessment; risk mitigation"
2689,"You have a subscriber paying for YouTube TV but not using the platform, and they own a smart fridge, a Chromecast, and Google Nest. How would you increase their engagement?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Engagement improvement; metric analysis"
2690,"You have text-to-music capabilities. How would you productize it?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
2691,"You have three ideas for expansion but limited resources. How would you help prioritize them?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Resource constraint; prioritization"
2692,"You have two high-ranking VIP customers who request different features. What do you do, and which features do you build?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","VIP customers; stakeholder management"
2693,"You join a project that is only 25% complete but has used 75% of its resources. What are your next steps?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Project recovery; operational excellence"
2694,"You just found a magical artifact that predicts the weather for the next 30 days. As a Google PM, what actions would you take?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
2695,"You launched a feature and user behavior changed, how do you define success metrics?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Success metrics; metrics definition"
2696,"You meet the VP of Product in an elevator who suggests Indeed.com should change its results page to infinite scrolling. What would be your next steps?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Executive suggestion; executive communication"
2697,"You need 1000 conversions by next week. What would you do?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Urgent goal; operational excellence"
2698,"You realized that Monthly Active Users (MAU) are down for this month. What would you do?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","MAU drop; metric analysis"
2699,"You received user feedback that Yelp's restaurant recommendation is not personal enough. What would you do?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Personalization; product design"
2700,"You roll a dice until the total reaches 100 or more. Which appears more often in the rolls: 1 or 6?",🔴,N/A,N/A,N/A,"Brain teaser; probability puzzle"
